Dataset,size_bucket,Method,hop_distance,support,recovered,recall,kind
LLMs4OL_OBI_SUB,0-150,Density_m50,3,42,25,0.5952380952380952,indirect
LLMs4OL_OBI_SUB,0-150,Density_m50,4,27,12,0.4444444444444444,indirect
LLMs4OL_OBI_SUB,0-150,Density_m50,5,21,6,0.2857142857142857,indirect
LLMs4OL_OBI_SUB,0-150,Density_m50,6,15,7,0.4666666666666667,indirect
LLMs4OL_OBI_SUB,0-150,Density_m50,7,8,4,0.5,indirect
LLMs4OL_OBI_SUB,0-150,Density_m50,8,4,3,0.75,indirect
LLMs4OL_OBI_SUB,0-150,Density_m50,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,LLMZero,1,86,43,0.5,direct
LLMs4OL_OBI_SUB,0-150,LLMZero,2,64,27,0.421875,indirect
LLMs4OL_OBI_SUB,0-150,LLMZero,3,42,14,0.3333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,LLMZero,4,27,13,0.48148148148148145,indirect
LLMs4OL_OBI_SUB,0-150,LLMZero,5,21,12,0.5714285714285714,indirect
LLMs4OL_OBI_SUB,0-150,LLMZero,6,15,9,0.6,indirect
LLMs4OL_OBI_SUB,0-150,LLMZero,7,8,5,0.625,indirect
LLMs4OL_OBI_SUB,0-150,LLMZero,8,4,3,0.75,indirect
LLMs4OL_OBI_SUB,0-150,LLMZero,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Lexical,1,86,31,0.36046511627906974,direct
LLMs4OL_OBI_SUB,0-150,Lexical,2,64,13,0.203125,indirect
LLMs4OL_OBI_SUB,0-150,Lexical,3,42,3,0.07142857142857142,indirect
LLMs4OL_OBI_SUB,0-150,Lexical,4,27,0,0.0,indirect
LLMs4OL_OBI_SUB,0-150,Lexical,5,21,0,0.0,indirect
LLMs4OL_OBI_SUB,0-150,Lexical,6,15,0,0.0,indirect
LLMs4OL_OBI_SUB,0-150,Lexical,7,8,0,0.0,indirect
LLMs4OL_OBI_SUB,0-150,Lexical,8,4,0,0.0,indirect
LLMs4OL_OBI_SUB,0-150,Lexical,9,1,0,0.0,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod,1,86,74,0.8604651162790697,direct
LLMs4OL_OBI_SUB,0-150,OurMethod,2,64,52,0.8125,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod,3,42,35,0.8333333333333334,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod,4,27,22,0.8148148148148148,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod_k50,1,86,74,0.8604651162790697,direct
LLMs4OL_OBI_SUB,0-150,OurMethod_k50,2,64,55,0.859375,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod_k50,3,42,36,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod_k50,4,27,24,0.8888888888888888,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod_k50,5,21,20,0.9523809523809523,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod_k50,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod_k50,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod_k50,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,OurMethod_k50,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_k1000_clawback0,1,86,69,0.8023255813953488,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_k1000_clawback0,2,64,54,0.84375,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_k1000_clawback0,3,42,34,0.8095238095238095,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_k1000_clawback0,4,27,23,0.8518518518518519,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_k1000_clawback0,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,1,86,70,0.813953488372093,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,2,64,48,0.75,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,3,42,30,0.7142857142857143,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,4,27,23,0.8518518518518519,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_leverage_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,1,86,71,0.8255813953488372,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,2,64,56,0.875,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,3,42,35,0.8333333333333334,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,4,27,23,0.8518518518518519,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_neighborhood_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,1,86,71,0.8255813953488372,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,2,64,56,0.875,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,3,42,35,0.8333333333333334,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,4,27,23,0.8518518518518519,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_salience_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,1,86,71,0.8255813953488372,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,2,64,56,0.875,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,3,42,35,0.8333333333333334,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,4,27,23,0.8518518518518519,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_+rank_self_agreement_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,1,86,71,0.8255813953488372,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,2,64,56,0.875,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,3,42,35,0.8333333333333334,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,4,27,23,0.8518518518518519,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top10_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,1,86,70,0.813953488372093,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,2,64,48,0.75,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,3,42,29,0.6904761904761905,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,4,27,23,0.8518518518518519,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_prune_only_top25_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,1,86,72,0.8372093023255814,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,2,64,51,0.796875,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,3,42,34,0.8095238095238095,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,4,27,21,0.7777777777777778,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,5,21,19,0.9047619047619048,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_top25_k1000_clawback0,1,86,71,0.8255813953488372,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_top25_k1000_clawback0,2,64,56,0.875,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_top25_k1000_clawback0,3,42,35,0.8333333333333334,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_top25_k1000_clawback0,4,27,23,0.8518518518518519,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_top25_k1000_clawback0,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_top25_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_top25_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_top25_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_+restructure_ranked_top25_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k1000_clawback0,1,86,72,0.8372093023255814,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k1000_clawback0,2,64,55,0.859375,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k1000_clawback0,3,42,35,0.8333333333333334,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k1000_clawback0,4,27,22,0.8148148148148148,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k1000_clawback0,5,21,17,0.8095238095238095,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k=1000,1,86,47,0.5465116279069767,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k=1000,2,64,30,0.46875,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k=1000,3,42,16,0.38095238095238093,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k=1000,4,27,16,0.5925925925925926,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k=1000,5,21,14,0.6666666666666666,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k=1000,6,15,10,0.6666666666666666,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k=1000,7,8,5,0.625,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k=1000,8,4,3,0.75,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_alt_Prompt_k=1000,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_direct_k1000_clawback0,1,86,71,0.8255813953488372,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_direct_k1000_clawback0,2,64,54,0.84375,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_direct_k1000_clawback0,3,42,35,0.8333333333333334,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_direct_k1000_clawback0,4,27,22,0.8148148148148148,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_direct_k1000_clawback0,5,21,17,0.8095238095238095,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_direct_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_direct_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_direct_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_direct_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_json_k1000_clawback0,1,86,70,0.813953488372093,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_full_json_k1000_clawback0,2,64,52,0.8125,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_json_k1000_clawback0,3,42,35,0.8333333333333334,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_json_k1000_clawback0,4,27,23,0.8518518518518519,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_json_k1000_clawback0,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_json_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_json_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_json_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_json_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_k1000_clawback0,1,86,68,0.7906976744186046,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_full_k1000_clawback0,2,64,52,0.8125,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_k1000_clawback0,3,42,35,0.8333333333333334,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_k1000_clawback0,4,27,23,0.8518518518518519,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_k1000_clawback0,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_full_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_isa_k1000_clawback0,1,86,73,0.8488372093023255,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_isa_k1000_clawback0,2,64,53,0.828125,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_isa_k1000_clawback0,3,42,35,0.8333333333333334,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_isa_k1000_clawback0,4,27,22,0.8148148148148148,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_isa_k1000_clawback0,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_isa_k1000_clawback0,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_isa_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_isa_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_isa_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0,1,86,79,0.9186046511627907,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0,2,64,61,0.953125,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0,3,42,42,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0,4,27,27,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0,5,21,21,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0,6,15,15,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,1,86,78,0.9069767441860465,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,2,64,60,0.9375,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,3,42,42,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,4,27,27,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,5,21,21,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,6,15,15,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemini31b,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,1,86,71,0.8255813953488372,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,2,64,56,0.875,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,3,42,35,0.8333333333333334,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,4,27,23,0.8518518518518519,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback0_gemma4b,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback10,1,86,71,0.8255813953488372,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback10,2,64,51,0.796875,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback10,3,42,33,0.7857142857142857,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback10,4,27,22,0.8148148148148148,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback10,5,21,19,0.9047619047619048,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback10,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback10,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback10,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback10,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback100,1,86,65,0.7558139534883721,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback100,2,64,48,0.75,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback100,3,42,32,0.7619047619047619,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback100,4,27,21,0.7777777777777778,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback100,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback100,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback100,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback100,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback100,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback25,1,86,71,0.8255813953488372,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback25,2,64,54,0.84375,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback25,3,42,35,0.8333333333333334,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback25,4,27,23,0.8518518518518519,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback25,5,21,18,0.8571428571428571,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback25,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback25,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback25,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback25,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback5,1,86,71,0.8255813953488372,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback5,2,64,51,0.796875,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback5,3,42,33,0.7857142857142857,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback5,4,27,22,0.8148148148148148,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback5,5,21,19,0.9047619047619048,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback5,6,15,14,0.9333333333333333,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback5,7,8,8,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback5,8,4,4,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback5,9,1,1,1.0,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback50,1,86,68,0.7906976744186046,direct
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback50,2,64,50,0.78125,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback50,3,42,32,0.7619047619047619,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback50,4,27,22,0.8148148148148148,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback50,5,21,19,0.9047619047619048,indirect
LLMs4OL_OBI_SUB,0-150,Our_Method_k1000_clawback50,6,15,14,0.9333333333333333,indirect
